id,pop_size,lex_size,vocab_size,epsilon,speech_len,alpha,beta,a_mult,strength,num_folds,model,param_grid,scoring,rho,score
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7204210398250513,0.3765084240719407
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7321661332284903,0.33206961464318285
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6875319759237518,0.4130285471968458
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.573887345550674,0.6706744452045609
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6973888764485293,0.40250391809133684
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7239049123360104,0.39496524977688463
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6183478776021494,0.5983752154036394
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6352997625916373,0.5338469151559795
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6905039202624064,0.42145372207228976
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.8601447530646885,0.14093976292656543
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6589276746831443,0.49391212556252906
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6321802003739916,0.5708555196927494
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.8006592019978527,0.22935370185392928
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7098621818427968,0.4054180320069543
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7611399126520046,0.2549732999124642
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.8433279978650755,0.15831428594286262
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6385449921688607,0.5533755746336577
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7494429451716129,0.3295824928429068
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6492312253167158,0.5128064374103732
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.8396653104536886,0.14093807458930713
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6551617430765488,0.5065519658761055
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7187243546036148,0.3603906568533775
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7687572372515472,0.25497717903357564
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7775173057502791,0.2889175576219331
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6025046764198366,0.6266053754913277
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7062443223736558,0.38327439586072837
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7170850985478054,0.3598073153940144
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6030202113203663,0.6179469753862721
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7723239535327697,0.26742932859371393
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6948396749918542,0.40643875922434936
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.650853761823549,0.5138418377698954
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.8282499377331398,0.20717245903101897
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.8255748382389368,0.1881971481526453
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.5912194098013208,0.6197960074762253
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.742818929655777,0.3079561748200912
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7341176823392062,0.37953737102552326
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.745205692289865,0.30977457146866605
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.755367719857355,0.349536266497295
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7604537666795618,0.3139409826901825
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6730740865203321,0.4549029358499161
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6379652077235676,0.5534832634074254
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.8101646859384382,0.2313972585674049
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.8507692140004844,0.10665074811597072
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6407963421403051,0.5075158059072824
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7198342644648471,0.40296747580466796
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7051558971326573,0.3704320824513741
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6193357213358603,0.5826728436832505
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.8328629148444403,0.17618768736911333
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6725970665027283,0.4950497433547477
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6363674067119781,0.5891055951008719
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7782191128633676,0.24825407369607566
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7681397163225387,0.2654981002461424
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7184176498555751,0.38877693911768013
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7135106619136489,0.3581623899120777
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.5824765126595121,0.6390480864041537
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7023118827893802,0.4003898624783395
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.8097067485748787,0.2547918151717956
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7469212515323431,0.29912712789753754
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.8100211815349163,0.20447789690871812
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6401753906290789,0.5248450010973955
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7603304701405568,0.26195934717020103
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7317873558052607,0.34309867092655744
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7049810573340097,0.3749526623963322
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6380744712279656,0.5643416074005386
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6805407515198263,0.4864102098275649
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7718409972814166,0.2783269583646268
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.8963449893917551,0.12990239824788605
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7469916178089113,0.3577185976488385
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.8211243090550167,0.16758511481699664
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7120879396858731,0.36864974852909693
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7349426397978113,0.3392286887234174
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.5766702533096562,0.6718217395718808
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6556294756398007,0.5423228408034821
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6847457293312633,0.4253759318006439
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.9311566042665448,0.07223211812698331
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.655726478483407,0.49808303454115055
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7687485543306525,0.28610284771477984
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6530684178086401,0.5411487711363839
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.8939913571756941,0.1183228707348714
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6615781507825058,0.48794999436355574
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.8767083652355976,0.13741372318020467
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6020248933321372,0.6231859382052002
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7673264508988357,0.2505951006287927
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.771957056382627,0.2752162041911316
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7183940554199402,0.3715996239682473
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6687466050123398,0.4835907149122197
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7377976932018762,0.3432862197598363
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.5684135662817614,0.6891196333948184
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7343007201465805,0.35832119146135144
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6640951200486733,0.5135567458903871
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6783167464825727,0.45549144585342816
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7022173420618213,0.3638445594282269
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7916330198050299,0.28316124936509207
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6385586885197473,0.5265261109201146
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.5577888963499893,0.6423077473984419
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7671392659062285,0.34996609917316646
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6133057974879127,0.5792175553843604
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.8377997258140168,0.16192348607219426
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6822782691722273,0.44847138152083843
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.608423724166747,0.5467654438789864
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.8083967407447269,0.20318906938466402
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.836750007415465,0.16326205700194543
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.609816994565096,0.5953167720988709
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.5753680155108243,0.6800028056375591
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.5760367176310256,0.6375575463752386
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6639725482286943,0.48175616730312487
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7919312471620306,0.24347995621371327
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7986646215268587,0.22940806612120027
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.8918910377168219,0.11222334551555321
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6511171552376155,0.5366641876240218
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.5737429982338085,0.6845788215998103
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.712253263590975,0.41252824752581774
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.5871873055782081,0.6312345539923687
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6455448752677561,0.5080352107463674
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.771689564573423,0.26466140024240403
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.8604708630202669,0.13107693126663172
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.8169676327578866,0.21990092023672658
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6866813350010303,0.4283890809484694
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6765334421454028,0.4698037860333513
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7861342169065547,0.27153653769203173
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.5880364798171218,0.6412152366272766
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6963306149932006,0.3852483258644945
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.8187595286337794,0.18354129575406908
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.654591711838425,0.5131421976063553
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.5491789521962342,0.6699198074216436
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.8910372425600512,0.10829952332733513
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7209193802031761,0.3716793001317272
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6597216163546215,0.5066431665308536
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7036154581538365,0.4085545154892361
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7129587598842827,0.4290573436447156
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6106119610253661,0.5968450307169023
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6331082455411727,0.5690559066512568
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.8613254214527031,0.14044063609656912
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.8058609627560029,0.21739562442593968
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.8858361214867223,0.11476187335007834
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.5924376713526716,0.636494017447051
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7363531795331719,0.3782740384388919
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6335846355022912,0.5566809758600815
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.8951787678083167,0.09238931209186914
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7714856461154971,0.2699882428000949
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7474250673256353,0.31378998331731717
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.8369772090078994,0.15542642176420796
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7461185713249201,0.28815120706768604
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6007541320222587,0.6096658961002991
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.8338398000534151,0.16648421464444174
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6290271020978888,0.5386140196380952
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6463933113386555,0.5265033784990111
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7045927269715722,0.3984247987878155
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7990598760802077,0.2696638134027779
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.8484331405987158,0.1813544173825431
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.612381474320225,0.5931266187617003
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7093884640157222,0.3578534241039575
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7913705368197762,0.22560948218239255
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.8739792198212295,0.15860046487483886
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7572907382355274,0.2971476384823851
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.8623781739527667,0.1389436387021033
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6762328312567196,0.459934141455374
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.5553051668727056,0.6835747859063234
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6725363417235327,0.485093524512371
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7057515301184116,0.3855321303579999
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6355397366094123,0.550946159551858
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6822654079455034,0.41693497653709094
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7829395553363688,0.24860512465616083
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6987024678654763,0.4309410269097457
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6766066540168759,0.44666051799633444
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.708852109722868,0.376924206091301
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.5635848678314772,0.6747196973152608
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.57594050498808,0.661648413320603
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7585978102304646,0.29393379141503817
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.8209869327327981,0.18812494168820837
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6717862387965462,0.5040092010932892
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7501739865762962,0.31764030382986225
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.8279665676092018,0.1782390325689642
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6900979424680642,0.430232616893049
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.8863930637338933,0.11176878616932558
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7889196642246988,0.24263031339403796
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6636441089364791,0.5095892805056683
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.749451645990439,0.3248475249362121
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6076650284783495,0.6261888040366157
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.8736854984068494,0.13485369370004033
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7526930352165,0.30156737524036864
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7708895763069259,0.2679545180482812
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.5300884934586667,0.7011469399877104
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6517169804579888,0.500355800328731
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.5570571506479775,0.7072139829692464
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7292772336312578,0.36663972267756734
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.863808880537443,0.15136017630625556
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6596904528229932,0.5162654252592488
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.8565362667503471,0.13568689294031916
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7650502363124336,0.29239945029010384
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7260611961540288,0.3748971996420999
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6388724828989977,0.5472636385337747
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6841683589272591,0.42872861703113313
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.686137733345825,0.43837239845853765
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.8414019363417157,0.16147988977725708
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7333678511634377,0.3428544740375018
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.700859967726975,0.4096815804165545
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7199469708420481,0.4026284219265893
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.680342760082716,0.44910762362537904
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7663189121064271,0.2746335220973343
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6397738534270236,0.5495217530248716
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7508169609965685,0.3050980868310938
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6583741571094871,0.5158731210788539
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.8396228592945618,0.21180242213025088
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6472060512285793,0.4976847378297685
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.676393863325264,0.4524003236790125
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7599577138213067,0.32234376789942165
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6369181086507039,0.5575628857170396
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.8340673428925475,0.1557220797472558
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.6382760942454107,0.5363906691681708
3,1000,10,30,0.05,15,3,3,2,2,5,GradientBoostingClassifier(),{},neg_log_loss,0.7032230967897015,0.36382863431254314
